PARCEL_APN,TAXAPN,SITE_ADDR,SITE_CITY,SITE_STATE,SITE_ZIP,LATITUDE,LONGITUDE,ASSESSEE_OWNER_NAME_1,ASSESSEE_OWNER_NAME_2,ASSESSEE_MAIL_CITY,ASSESSEE_MAIL_STATE,ASSESSEE_MAIL_ZIP,VAL_ASSD_LAND,VAL_ASSD_IMPRV,VAL_ASSD,ASMT_YEAR,ASMT_RCDRS_DATE_TRANSFER,ASMT_VAL_TRANSFER,USE_CODE_MUNI_DESC,USE_CODE_MUNI,USE_CODE_STD_LPS,USE_CODE_STD_DESC_LPS,ZONING,LOT_SIZE_AREA,LOT_SIZE_AREA_UNIT,LIVING_SQFT,YR_BLT,BUILDING_SQFT,STORIES_NUMBER,UNITS_NUMBER,BEDROOMS,TOTAL_BATHS_CALCULATED,VAL_MRKT_LAND,VAL_MRKT_IMPRV,VAL_MARKET,LAST_SALE_DATE_TRANSFER,VAL_TRANSFER,JURISDICTION,H3_INT_9,vacancy_tier,exclusion_reason
25201910110000,252-0191-011-0000,3611 ASTORIA ST,SACRAMENTO,CA,95838.0,38.633231,-121.416523,ALCOCER MARIA E,,SACRAMENTO,CA,95838.0,9929.0,,9929.0,2024.0,20021031.0,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,R-1,2614.0,SF,629.0,1950.0,629.0,1.0,,1.0,,,,,19941129.0,73000.0,CITY OF SACRAMENTO,617700322433826815,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
25202300370000,252-0230-037-0000,3535 DEL PASO BLVD,SACRAMENTO,CA,95838.0,38.631383,-121.419664,HOUSING AUTHORITY OF THE CITY OF SACRAMENTO,,SACRAMENTO,CA,95814.0,,,,2024.0,20100326.0,0.0,MULTI/LOW RISE APARTMENT/1-3 STY,AE017A,1112.0,APARTMENTS (GENERIC),R-1,34000.0,SF,15932.0,1964.0,15932.0,2.0,,,,,,,20100326.0,,CITY OF SACRAMENTO,617700322433302527,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
25400600510000,254-0060-051-0000,2680 AUBURN BLVD,SACRAMENTO,CA,95821.0,38.630071,-121.399262,MAITA PROPERTIES LLC,,SACRAMENTO,CA,95821.0,877000.0,10000.0,887000.0,2024.0,20070706.0,0.0,PARKING LOT,BFH00B,2036.0,PARKING LOT,SPA,1.14,AC,600.0,1971.0,600.0,,,,0.0,,,,20070706.0,900000.0,UNINCORPORATED COUNTY,617700322536062975,Tier 3: Parking/Abandoned,occupied_structure_missing_improvement_data
25400600010000,801-0002-040-0000,3440 FULTON AVE SPC 37,SACRAMENTO,CA,95821.0,38.628722,-121.400187,ROSEANN ROSEN,,SACRAMENTO,CA,95821.0,,,,2024.0,,0.0,MOBILE HOME/ON LEASED LAND/MH PARK,ATA00A,1006.0,MOBILE/MANUFACTURED HOME (REGARDLESS OF LAND OWNERSHIP),SPA,0.0,,320.0,1965.0,320.0,1.0,,1.0,,,,,,,UNINCORPORATED COUNTY,617700322536062975,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
26800100070000,268-0010-007-0000,2328 EDISON AVE,SACRAMENTO,CA,95821.0,38.623939,-121.40819,FULTON EL CAMINO RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95825.0,,,,2024.0,,0.0,RES/FOUR FAMILY/1 SFU+1 TRIPLEX,A4B00A,1103.0,"QUADRUPLEX (4 UNITS, ANY COMBINATION)",RD-20,28920.0,SF,2621.0,1950.0,2621.0,2.0,,5.0,,,,,20190214.0,550000.0,UNINCORPORATED COUNTY,617700322531606527,Tier 2: Zero Improvement,public_park_or_recreation_agency
26800100080000,268-0010-008-0000,2332 EDISON AVE,SACRAMENTO,CA,95821.0,38.623975,-121.407878,FULTON EL CAMINO RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95825.0,,,,2024.0,20120316.0,0.0,RES/TWO FAMILY/2 SFU,A2A00A,1024.0,,RD-20,29084.0,SF,1910.0,1947.0,1910.0,1.0,,3.0,,,,,20120316.0,115000.0,UNINCORPORATED COUNTY,617700322531606527,Tier 2: Zero Improvement,public_park_or_recreation_agency
26800100090000,268-0010-009-0000,2336 EDISON AVE,SACRAMENTO,CA,95821.0,38.624062,-121.407598,FULTON ELCAMINO REC & PARK DIST,,SACRAMENTO,CA,95821.0,,,,2024.0,20091230.0,0.0,RES/SINGLE FAMILY,A1000P,1001.0,SINGLE FAMILY RESIDENTIAL,RD-20,28375.0,SF,776.0,1930.0,776.0,1.0,,2.0,,,,,20091230.0,45000.0,UNINCORPORATED COUNTY,617700322531606527,Tier 2: Zero Improvement,public_park_or_recreation_agency
26800820220000,268-0082-022-0000,3058 YELLOWSTONE LN,SACRAMENTO,CA,95821.0,38.621257,-121.408378,SECRETARY OF VETERANS AFFAIRS UNITED STATES,,NASHVILLE,TN,37203.0,,,,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-4,13504.0,SF,1848.0,1940.0,1848.0,1.0,,4.0,,,,,20240418.0,420000.0,UNINCORPORATED COUNTY,617700322532655103,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
26801340030000,268-0134-003-0000,2390 RAINBOW AVE,SACRAMENTO,CA,95821.0,38.619695,-121.406702,KATHERINE ELAINE RAYA KRANTZ REVOCABLE LIVING TRUS,,SACRAMENTO,CA,95821.0,13903.0,,13903.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-4,7405.0,SF,850.0,2014.0,850.0,1.0,,1.0,,,,,20230419.0,,UNINCORPORATED COUNTY,617700322540519423,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
26800440250000,268-0044-025-0000,3240 SHASTA WAY,SACRAMENTO,CA,95821.0,38.624061,-121.394275,LINDSETH FAMILY LIMITED PARTNERSHIP,,SACRAMENTO,CA,95821.0,65658.0,,65658.0,2024.0,20030321.0,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-3,19602.0,SF,4200.0,1983.0,4200.0,2.0,,3.0,,,,,20030321.0,,UNINCORPORATED COUNTY,617700322533965823,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
26900540140000,269-0054-014-0000,3625 MARCONI AVE,SACRAMENTO,CA,95821.0,38.618078,-121.379128,SUREWEST TELEVIDEO,,ROSEVILLE,CA,95678.0,,,,2024.0,20020715.0,0.0,BROADCASTING-RADIO/TV,CEAB0A,6507.0,RADIO OR TV STATION,BP,5227.0,SF,1047.0,1977.0,1047.0,1.0,,,,,,,20020715.0,1008500.0,UNINCORPORATED COUNTY,617700322347581439,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
23600840230000,236-0084-023-0000,6010 NORTHCREST CIR,CARMICHAEL,CA,95608.0,38.651292,-121.323805,HOUSING AUTHORITY OF THE COUNTY OF SACRAMENTO,,SACRAMENTO,CA,95814.0,,,,2024.0,19940323.0,0.0,MULTI/LOW RISE APARTMENT/1-3 STY,AE028A,1104.0,APARTMENT HOUSE (5+ UNITS),RD-20,1.88,AC,32508.0,1963.0,32508.0,2,28.0,,,,,,,,UNINCORPORATED COUNTY,617700321805205503,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
23205500010000,232-0550-001-0000,6600 MERCY CT,FAIR OAKS,CA,95628.0,38.666628,-121.310244,JAMES & JUDITH CARTER REVOCABLE TRUST,,WEST SACRAMENTO,CA,95691.0,,,,2024.0,,0.0,"OFFICE, MEDICAL/DENTAL",CGX00A,3006.0,MEDICAL BLDG/CLINIC,BP,2.03,AC,1408.0,1985.0,1408.0,1,,,0.0,,,,20151116.0,170000.0,UNINCORPORATED COUNTY,617700322055028735,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
24200110090000,242-0011-009-0000,4800 SAN JUAN AVE,FAIR OAKS,CA,95628.0,38.652992,-121.291749,HOWELL L BIRD TRUST B & HOWELL L BIRD TRUST A,,SACRAMENTO,CA,95831.0,60063.0,,60063.0,2024.0,20041202.0,0.0,AUTO REPAIR GARAGE,BFC00A,2024.0,"AUTO REPAIR (& RELATED), GARAGE",SC,12516.0,SF,1144.0,1955.0,1144.0,1,,,,,,,20041202.0,,UNINCORPORATED COUNTY,617700322115059711,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
24005600780000,240-0560-078-0000,4500 ORANGE GROVE AVE,SACRAMENTO,CA,95841.0,38.646651,-121.359366,GREEN VALLEY & WHITEHAVEN LLC & ORANGE GROVE 4500,,SACRAMENTO,CA,95816.0,1763229.0,,1763229.0,2024.0,,0.0,OFFICE - SINGLE TENANT,CBA00A,3003.0,OFFICE BLDG (GENERAL),BP LC,4.71,AC,54655.0,1995.0,54655.0,1,,,,,,,20220901.0,924000.0,UNINCORPORATED COUNTY,617700321760903167,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
25603900620000,256-0390-062-0000,SALEM WAY,CARMICHAEL,CA,95608.0,38.634565,-121.355194,MISSION OAKS RECREATION & PARK DISTRICT,,CARMICHAEL,CA,95608.0,,,,2024.0,20051123.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",BP (NPA),2730.0,SF,,,,,,,,,,,20051123.0,,UNINCORPORATED COUNTY,617700321767194623,Tier 2: Zero Improvement,public_park_or_recreation_agency
26900300480000,269-0030-048-0000,3000 BECERRA WAY,SACRAMENTO,CA,95821.0,38.619641,-121.373415,OAK PLAINS MASONIC BUILDING ASSOCIATION,,RIO LINDA,CA,95673.0,86116.0,,86116.0,2024.0,19861103.0,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-30,12196.0,SF,989.0,1949.0,989.0,1,,1.0,,,,,,,UNINCORPORATED COUNTY,617700322351513599,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
26900600330000,269-0060-033-0000,2901 BECERRA WAY,SACRAMENTO,CA,95821.0,38.618457,-121.37413,ARCADE BAPTIST CHURCH OF SACRAMENTO CA,,SACRAMENTO,CA,95821.0,174051.0,233943.0,407994.0,2024.0,20110708.0,0.0,PARKING LOT,BFH00A,2036.0,PARKING LOT,RD-30,1.78,AC,1000.0,1983.0,1000.0,,,,,,,,20110708.0,,UNINCORPORATED COUNTY,617700322351513599,Tier 3: Parking/Abandoned,occupied_structure_missing_improvement_data
25601010400000,256-0101-040-0000,4741 WHITNEY AVE,CARMICHAEL,CA,95608.0,38.628971,-121.353167,THE HOUSING AUTHORITY OF THE COUNTY OF SACRAMENTO,,SACRAMENTO,CA,95814.0,,,,2024.0,19880411.0,0.0,MULTI/LOW RISE APARTMENT/1-3 STY,AE010A,1112.0,APARTMENTS (GENERIC),RD-30 (NPA,1.12,AC,9250.0,1990.0,9250.0,1,,2.0,,,,,,,UNINCORPORATED COUNTY,617700321827487743,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
25802250220000,258-0225-022-0000,3324 WALNUT AVE,CARMICHAEL,CA,95608.0,38.625906,-121.345234,FIRST BAPTIST CHURCH OF CARMICHAEL FOUNDATION,,CARMICHAEL,CA,95608.0,78072.0,,78072.0,2024.0,19851018.0,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-10,27206.0,SF,1059.0,1950.0,1059.0,1,,2.0,,,,,,,UNINCORPORATED COUNTY,617700321829322751,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
27101420250000,271-0142-025-0000,5049 MARCONI AVE,CARMICHAEL,CA,95608.0,38.617716,-121.346459,AMERICAN PETROLEUM LLC,,CARMICHAEL,CA,95608.0,603432.0,,603432.0,2024.0,,0.0,SERVICE STATION,BFA0BA,2041.0,GAS STATION,SC,21769.0,SF,2009.0,1994.0,2009.0,,,,,,,,20211223.0,580000.0,UNINCORPORATED COUNTY,617700321837711359,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
11511300660000,115-1130-066-0000,POWER INN RD,SACRAMENTO,CA,95828.0,38.469911,-121.408577,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,19920824.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-5,9271.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308483571711,Tier 2: Zero Improvement,public_park_or_recreation_agency
11511800930000,115-1180-093-0000,7901 IONA WAY,SACRAMENTO,CA,95828.0,38.470071,-121.40452,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,19891206.0,0.0,VACANT RESIDENTIAL UNDER 10 AC,IAAAAE,8001.0,RESIDENTIAL-VACANT LAND,RD-5,1.53,AC,,,,,,,,,,,20050805.0,1750000.0,UNINCORPORATED COUNTY,617700308573224959,Tier 1: Coded Vacant,public_park_or_recreation_agency
11521500660000,115-2150-066-0000,7858 RHINELANDER WAY,SACRAMENTO,CA,95828.0,38.472015,-121.38224,BEAZER HOMES HOLDINGS LLC,,ROSEVILLE,CA,95661.0,116382.0,,116382.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-5,0.0,,2481.0,,2481.0,2.0,,3.0,,,,,20240717.0,731000.0,UNINCORPORATED COUNTY,617700307894796287,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
11521500670000,115-2150-067-0000,7859 RHINELANDER WAY,SACRAMENTO,CA,95828.0,38.472013,-121.381672,BEAZER HOMES HOLDINGS LLC,,ROSEVILLE,CA,95661.0,116382.0,,116382.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-5,0.0,,3230.0,,3230.0,2.0,,5.0,,,,,20240723.0,789500.0,UNINCORPORATED COUNTY,617700307894796287,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
11521500780000,115-2150-078-0000,7860 JOHL WAY,SACRAMENTO,CA,95828.0,38.472011,-121.381205,BEAZER HOMES HOLDINGS LLC,,ROSEVILLE,CA,95661.0,116382.0,,116382.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-5,0.0,,1935.0,,1935.0,1.0,,4.0,,,,,20240916.0,654500.0,UNINCORPORATED COUNTY,617700307894796287,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
11521500650000,115-2150-065-0000,7862 RHINELANDER WAY,SACRAMENTO,CA,95828.0,38.471846,-121.382237,BEAZER HOMES HOLDINGS LLC,,ROSEVILLE,CA,95661.0,116382.0,,116382.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-5,0.0,,2260.0,,2260.0,2.0,,3.0,,,,,20240722.0,664500.0,UNINCORPORATED COUNTY,617700307894796287,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
11521500640000,115-2150-064-0000,7866 RHINELANDER WAY,SACRAMENTO,CA,95828.0,38.471694,-121.382236,BEAZER HOMES HOLDINGS LLC,,ROSEVILLE,CA,95661.0,116382.0,,116382.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-5,0.0,,2481.0,,2481.0,2.0,,3.0,,,,,20240701.0,687500.0,UNINCORPORATED COUNTY,617700307894796287,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
11521500630000,115-2150-063-0000,7870 RHINELANDER WAY,SACRAMENTO,CA,95828.0,38.471543,-121.382236,BEAZER HOMES HOLDINGS LLC,,ROSEVILLE,CA,95661.0,116382.0,,116382.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-5,0.0,,1935.0,,1935.0,1.0,,4.0,,,,,20240617.0,636000.0,UNINCORPORATED COUNTY,617700307894796287,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
11521500690000,115-2150-069-0000,7867 RHINELANDER WAY,SACRAMENTO,CA,95828.0,38.471693,-121.381673,BEAZER HOMES HOLDINGS LLC,,ROSEVILLE,CA,95661.0,116382.0,,116382.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-5,0.0,,1935.0,,1935.0,1.0,,4.0,,,,,20240711.0,666000.0,UNINCORPORATED COUNTY,617700307894796287,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
11521500680000,115-2150-068-0000,7863 RHINELANDER WAY,SACRAMENTO,CA,95828.0,38.471844,-121.381673,BEAZER HOMES HOLDINGS LLC,,ROSEVILLE,CA,95661.0,116382.0,,116382.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-5,0.0,,2481.0,,2481.0,2.0,,3.0,,,,,20240830.0,690000.0,UNINCORPORATED COUNTY,617700307894796287,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
11521500770000,115-2150-077-0000,7864 JOHL WAY,SACRAMENTO,CA,95828.0,38.471842,-121.381202,BEAZER HOMES HOLDINGS LLC,,ROSEVILLE,CA,95661.0,116382.0,,116382.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-5,0.0,,3230.0,,3230.0,2.0,,5.0,,,,,20240724.0,783500.0,UNINCORPORATED COUNTY,617700307894796287,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
11521500760000,115-2150-076-0000,7868 JOHL WAY,SACRAMENTO,CA,95828.0,38.471691,-121.381201,BEAZER HOMES HOLDINGS LLC,,ROSEVILLE,CA,95661.0,116382.0,,116382.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-5,0.0,,2260.0,,2260.0,2.0,,3.0,,,,,20240920.0,660000.0,UNINCORPORATED COUNTY,617700307894796287,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
11521500700000,115-2150-070-0000,7871 RHINELANDER WAY,SACRAMENTO,CA,95828.0,38.471541,-121.381672,BEAZER HOMES HOLDINGS LLC,,ROSEVILLE,CA,95661.0,116382.0,,116382.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-5,0.0,,1676.0,,1676.0,1.0,,3.0,,,,,20240626.0,573500.0,UNINCORPORATED COUNTY,617700307894796287,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
11521500750000,115-2150-075-0000,7872 JOHL WAY,SACRAMENTO,CA,95828.0,38.47154,-121.3812,BEAZER HOMES HOLDINGS LLC,,ROSEVILLE,CA,95661.0,116382.0,,116382.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-5,0.0,,3230.0,,3230.0,2.0,,5.0,,,,,20240731.0,796000.0,UNINCORPORATED COUNTY,617700307894796287,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
11521500710000,115-2150-071-0000,8580 LAKHA CIR,SACRAMENTO,CA,95828.0,38.471322,-121.381779,BEAZER HOMES HOLDINGS LLC,,ROSEVILLE,CA,95661.0,116382.0,,116382.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-5,0.0,,2993.0,,2993.0,2.0,,3.0,,,,,20240530.0,751000.0,UNINCORPORATED COUNTY,617700307894796287,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
11521500720000,115-2150-072-0000,8576 LAKHA CIR,SACRAMENTO,CA,95828.0,38.471319,-121.381545,BEAZER HOMES HOLDINGS LLC,,SACRAMENTO,CA,95833.0,116382.0,,116382.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-5,0.0,,2260.0,,2260.0,2.0,,3.0,,,,,20240702.0,662000.0,UNINCORPORATED COUNTY,617700307894796287,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
11521500740000,115-2150-074-0000,8568 LAKHA CIR,SACRAMENTO,CA,95828.0,38.471319,-121.38109,BEAZER HOMES HOLDINGS LLC,,ROSEVILLE,CA,95661.0,116382.0,,116382.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-5,0.0,,2980.0,,2980.0,2.0,,3.0,,,,,20240614.0,759000.0,UNINCORPORATED COUNTY,617700307894796287,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
11521500790000,115-2150-079-0000,7861 JOHL WAY,SACRAMENTO,CA,95828.0,38.472009,-121.380617,BEAZER HOMES HOLDINGS LLC,,ROSEVILLE,CA,95661.0,116382.0,,116382.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-5,0.0,,2481.0,,2481.0,2.0,,3.0,,,,,20240927.0,700000.0,UNINCORPORATED COUNTY,617700307894796287,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
11521500810000,115-2150-081-0000,7869 JOHL WAY,SACRAMENTO,CA,95828.0,38.471689,-121.380618,BEAZER HOMES HOLDINGS LLC,,ROSEVILLE,CA,95661.0,116382.0,,116382.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-5,0.0,,2481.0,,2481.0,2.0,,3.0,,,,,20240829.0,707000.0,UNINCORPORATED COUNTY,617700307894796287,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
11521500800000,115-2150-080-0000,7865 JOHL WAY,SACRAMENTO,CA,95828.0,38.47184,-121.380619,BEAZER HOMES HOLDINGS LLC,,ROSEVILLE,CA,95661.0,116382.0,,116382.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-5,0.0,,1676.0,,1676.0,1.0,,3.0,,,,,20240724.0,642500.0,UNINCORPORATED COUNTY,617700307894796287,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
11521500820000,115-2150-082-0000,7873 JOHL WAY,SACRAMENTO,CA,95828.0,38.471538,-121.380617,BEAZER HOMES HOLDINGS LLC,,ROSEVILLE,CA,95661.0,116382.0,,116382.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-5,0.0,,1935.0,,1935.0,1.0,,4.0,,,,,20240919.0,629000.0,UNINCORPORATED COUNTY,617700307894796287,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
11500910370000,115-0091-037-0000,8651 CARLISLE AVE,SACRAMENTO,CA,95828.0,38.469467,-121.383526,VALDEZ RAMONA & VINCENT J,,SACRAMENTO,CA,95829.0,64382.0,,64382.0,2024.0,20080520.0,0.0,RES/SINGLE FAMILY/RURAL HOME(2 AC OR LES,A1C00A,1008.0,RURAL/AGRICULTURAL RESIDENCE,A-10,8276.0,SF,1268.0,1952.0,1268.0,1.0,,3.0,,,,,20080520.0,,UNINCORPORATED COUNTY,617700308578729983,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
11508601290000,115-0860-129-0000,POWER INN RD,SACRAMENTO,CA,95828.0,38.462108,-121.408064,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,19880208.0,0.0,VACANT RESIDENTIAL UNDER 2 AC,IAEAAE,8001.0,RESIDENTIAL-VACANT LAND,SPA,22782.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308581613567,Tier 1: Coded Vacant,public_park_or_recreation_agency
11508600180000,115-0860-018-0000,OAK LANDING CT,SACRAMENTO,CA,95828.0,38.460145,-121.405775,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,19890105.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",SPA,218.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308582662143,Tier 2: Zero Improvement,public_park_or_recreation_agency
11508600190000,115-0860-019-0000,OAK LANDING CT,SACRAMENTO,CA,95828.0,38.460151,-121.405607,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,19890105.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",SPA,131.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308582662143,Tier 2: Zero Improvement,public_park_or_recreation_agency
11508600320000,115-0860-032-0000,HEATHER GROVE CT,SACRAMENTO,CA,95828.0,38.460176,-121.404606,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,19890105.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",SPA,261.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308582662143,Tier 2: Zero Improvement,public_park_or_recreation_agency
11501300170000,115-0130-017-0000,POWER INN RD,SACRAMENTO,CA,95828.0,38.459939,-121.405117,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,19860811.0,0.0,VACANT RESIDENTIAL UNDER 10 AC,IAAAAA,8001.0,RESIDENTIAL-VACANT LAND,SPA,2.1400001,AC,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308582662143,Tier 1: Coded Vacant,public_park_or_recreation_agency
11508600310000,115-0860-031-0000,HEATHER GROVE CT,SACRAMENTO,CA,95828.0,38.460176,-121.404786,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,19890105.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",SPA,218.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308582662143,Tier 2: Zero Improvement,public_park_or_recreation_agency
11511500230000,115-1150-023-0000,AUBERRY RD,SACRAMENTO,CA,95828.0,38.455234,-121.399204,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,19891206.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",SPA,2965.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308579516415,Tier 2: Zero Improvement,public_park_or_recreation_agency
11511500240000,115-1150-024-0000,CALVINE RD,SACRAMENTO,CA,95828.0,38.45451,-121.399065,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,19891206.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",SPA,7400.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308580564991,Tier 2: Zero Improvement,public_park_or_recreation_agency
